subject_num,gender,angle,axis,time,response,expected_answer,correct,false_positive,false_negative,source,axis_difficulty,num_of_repeats,encoding_time,landmarking_time,rotation_time,decision_time
23,male,135,Z,4.5199,different,different,1,0,0,jj,0.0,,,,,
23,male,90,Z,3.119,different,different,1,0,0,jj,0.0,,,,,
23,male,135,Z,2.4763,different,different,1,0,0,jj,0.0,,,,,
23,male,180,Z,3.604,same,same,1,0,0,jj,0.0,,,,,
23,male,45,Z,1.5606,different,different,1,0,0,jj,0.0,,,,,
23,male,90,Y,3.7369,same,same,1,0,0,jj,0.0,,,,,
23,male,90,Z,2.4468,same,same,1,0,0,jj,0.0,,,,,
23,male,180,Z,2.776,same,same,1,0,0,jj,0.0,,,,,
23,male,45,Y,2.4525,same,same,1,0,0,jj,0.0,,,,,
23,male,90,Z,2.2214,different,different,1,0,0,jj,0.0,,,,,
23,male,45,Z,3.0284,different,different,1,0,0,jj,0.0,,,,,
23,male,90,Y,2.1995999999999998,different,different,1,0,0,jj,0.0,,,,,
23,male,135,Y,7.3747,same,same,1,0,0,jj,0.0,,,,,
23,male,45,Z,1.677,same,same,1,0,0,jj,0.0,,,,,
23,male,90,Y,4.0938,different,different,1,0,0,jj,0.0,,,,,
23,male,180,Z,3.4213,different,different,1,0,0,jj,0.0,,,,,
23,male,90,Z,2.1519,same,same,1,0,0,jj,0.0,,,,,
23,male,45,Z,2.0167,same,same,1,0,0,jj,0.0,,,,,
23,male,90,Y,8.6796,same,same,1,0,0,jj,0.0,,,,,
23,male,90,Y,2.7051,different,different,1,0,0,jj,0.0,,,,,
23,male,90,Y,2.0505,different,different,1,0,0,jj,0.0,,,,,
23,male,45,Y,2.0664000000000002,same,same,1,0,0,jj,0.0,,,,,
23,male,180,Y,5.9081,same,same,1,0,0,jj,0.0,,,,,
23,male,45,Y,2.5126999999999997,different,different,1,0,0,jj,0.0,,,,,
23,male,90,Z,3.9985999999999997,same,same,1,0,0,jj,0.0,,,,,
23,male,135,Z,4.144,same,same,1,0,0,jj,0.0,,,,,
23,male,90,Y,2.9741,different,different,1,0,0,jj,0.0,,,,,
23,male,135,Y,2.6238,same,same,1,0,0,jj,0.0,,,,,
23,male,0,Y,2.0425999999999997,same,different,0,1,0,jj,0.0,,,,,
23,male,45,Z,3.1043000000000003,same,same,1,0,0,jj,0.0,,,,,
23,male,180,Z,8.3888,same,same,1,0,0,jj,0.0,,,,,
23,male,45,Y,4.2636,same,same,1,0,0,jj,0.0,,,,,
23,male,180,Z,5.9668,same,same,1,0,0,jj,0.0,,,,,
23,male,90,Y,4.002800000000001,different,different,1,0,0,jj,0.0,,,,,
23,male,45,Y,1.9158,same,same,1,0,0,jj,0.0,,,,,
23,male,135,Z,2.2786,different,different,1,0,0,jj,0.0,,,,,
23,male,135,Z,3.2596,same,same,1,0,0,jj,0.0,,,,,
23,male,135,Z,2.3811,different,different,1,0,0,jj,0.0,,,,,
23,male,135,Y,4.0609,same,same,1,0,0,jj,0.0,,,,,
23,male,90,Y,4.0233,different,different,1,0,0,jj,0.0,,,,,
23,male,135,Y,7.2699,different,different,1,0,0,jj,0.0,,,,,
23,male,135,Y,4.0367,different,same,0,0,1,jj,0.0,,,,,
23,male,45,Y,1.8864,same,same,1,0,0,jj,0.0,,,,,
23,male,45,Y,2.9044,different,different,1,0,0,jj,0.0,,,,,
23,male,90,Z,4.363300000000001,same,same,1,0,0,jj,0.0,,,,,
23,male,0,Y,1.4002000000000001,same,same,1,0,0,jj,0.0,,,,,
23,male,45,Z,2.9326,different,different,1,0,0,jj,0.0,,,,,
23,male,90,Y,2.3705,different,different,1,0,0,jj,0.0,,,,,
23,male,135,Z,2.7934,same,same,1,0,0,jj,0.0,,,,,
23,male,135,Z,4.4201999999999995,different,different,1,0,0,jj,0.0,,,,,
23,male,90,Z,2.029,same,same,1,0,0,jj,0.0,,,,,
23,male,45,Z,2.0376,same,same,1,0,0,jj,0.0,,,,,
23,male,90,Z,4.0681,same,same,1,0,0,jj,0.0,,,,,
23,male,90,Z,2.8023000000000002,same,same,1,0,0,jj,0.0,,,,,
23,male,0,Y,1.3645,same,same,1,0,0,jj,0.0,,,,,
23,male,180,Y,3.878,different,different,1,0,0,jj,0.0,,,,,
23,male,90,Y,3.8615,different,different,1,0,0,jj,0.0,,,,,
23,male,0,Y,1.9965,different,different,1,0,0,jj,0.0,,,,,
23,male,135,Z,3.2855,different,different,1,0,0,jj,0.0,,,,,
23,male,45,Y,1.8239,same,same,1,0,0,jj,0.0,,,,,
23,male,45,Z,2.7967,different,different,1,0,0,jj,0.0,,,,,
23,male,135,Y,4.5598,different,different,1,0,0,jj,0.0,,,,,
23,male,90,Y,2.6364,different,different,1,0,0,jj,0.0,,,,,
23,male,135,Z,3.7297,different,different,1,0,0,jj,0.0,,,,,
23,male,45,Z,2.3578,same,same,1,0,0,jj,0.0,,,,,
23,male,90,Y,2.1551,different,different,1,0,0,jj,0.0,,,,,
23,male,45,Y,1.3677000000000001,same,same,1,0,0,jj,0.0,,,,,
23,male,135,Z,4.482600000000001,different,same,0,0,1,jj,0.0,,,,,
23,male,45,Z,2.5246999999999997,different,different,1,0,0,jj,0.0,,,,,
23,male,0,Y,1.7581,same,same,1,0,0,jj,0.0,,,,,
23,male,135,Z,4.7345,same,same,1,0,0,jj,0.0,,,,,
23,male,135,Y,3.5253,different,different,1,0,0,jj,0.0,,,,,
23,male,45,Z,3.6851,same,same,1,0,0,jj,0.0,,,,,
23,male,135,Y,1.874,different,different,1,0,0,jj,0.0,,,,,
23,male,135,Y,9.625200000000001,same,same,1,0,0,jj,0.0,,,,,
23,male,135,Y,3.2068000000000003,same,same,1,0,0,jj,0.0,,,,,
23,male,135,Y,3.4686999999999997,different,different,1,0,0,jj,0.0,,,,,
23,male,135,Y,2.8324000000000003,same,same,1,0,0,jj,0.0,,,,,
23,male,135,Y,2.2789,same,same,1,0,0,jj,0.0,,,,,
23,male,90,Z,2.6386999999999996,different,different,1,0,0,jj,0.0,,,,,
23,male,135,Y,2.1225,same,different,0,1,0,jj,0.0,,,,,
23,male,90,Z,5.6903999999999995,different,different,1,0,0,jj,0.0,,,,,
23,male,90,Y,4.346,different,different,1,0,0,jj,0.0,,,,,
23,male,90,Y,7.636,different,different,1,0,0,jj,0.0,,,,,
23,male,135,Z,3.0166,same,same,1,0,0,jj,0.0,,,,,
23,male,45,Z,3.4006,different,different,1,0,0,jj,0.0,,,,,
23,male,180,Y,4.9716000000000005,same,same,1,0,0,jj,0.0,,,,,
23,male,45,Y,2.5705,same,same,1,0,0,jj,0.0,,,,,
23,male,180,Y,3.5475,different,different,1,0,0,jj,0.0,,,,,
23,male,90,Y,4.5398000000000005,same,same,1,0,0,jj,0.0,,,,,
23,male,90,Y,2.7962,same,same,1,0,0,jj,0.0,,,,,
23,male,90,Z,3.9882,different,different,1,0,0,jj,0.0,,,,,
23,male,0,Y,3.4873000000000003,different,different,1,0,0,jj,0.0,,,,,
23,male,135,Y,3.4048000000000003,same,same,1,0,0,jj,0.0,,,,,
23,male,90,Y,3.3951,same,same,1,0,0,jj,0.0,,,,,
23,male,45,Y,1.7514,different,different,1,0,0,jj,0.0,,,,,
23,male,0,Y,0.9867999999999999,same,same,1,0,0,jj,0.0,,,,,
23,male,180,Z,3.1391,same,same,1,0,0,jj,0.0,,,,,
23,male,0,Y,1.6642000000000001,different,different,1,0,0,jj,0.0,,,,,
23,male,45,Z,2.4507,different,different,1,0,0,jj,0.0,,,,,
23,male,135,Y,3.1976999999999998,same,same,1,0,0,jj,0.0,,,,,
23,male,45,Y,2.6649000000000003,different,different,1,0,0,jj,0.0,,,,,
23,male,90,Z,7.3943,different,different,1,0,0,jj,0.0,,,,,
23,male,180,Z,4.2686,different,different,1,0,0,jj,0.0,,,,,
23,male,45,Z,3.5354,same,same,1,0,0,jj,0.0,,,,,
23,male,180,Y,3.4134,same,same,1,0,0,jj,0.0,,,,,
23,male,45,Z,1.7772999999999999,different,different,1,0,0,jj,0.0,,,,,
23,male,90,Z,3.5948,same,same,1,0,0,jj,0.0,,,,,
23,male,90,Y,3.6881999999999997,same,same,1,0,0,jj,0.0,,,,,
23,male,45,Z,2.7029,same,same,1,0,0,jj,0.0,,,,,
23,male,135,Z,3.3836999999999997,same,same,1,0,0,jj,0.0,,,,,
23,male,90,Y,3.9725,different,different,1,0,0,jj,0.0,,,,,
23,male,135,Z,5.7612,different,different,1,0,0,jj,0.0,,,,,
23,male,0,Y,2.149,same,same,1,0,0,jj,0.0,,,,,
23,male,135,Y,3.2878000000000003,different,different,1,0,0,jj,0.0,,,,,
23,male,90,Z,3.6395999999999997,same,same,1,0,0,jj,0.0,,,,,
23,male,45,Y,2.3981,different,different,1,0,0,jj,0.0,,,,,
23,male,90,Z,2.6241,different,different,1,0,0,jj,0.0,,,,,
23,male,90,Z,3.3771,different,different,1,0,0,jj,0.0,,,,,
23,male,45,Y,2.4538,different,different,1,0,0,jj,0.0,,,,,
23,male,90,Y,4.5857,same,same,1,0,0,jj,0.0,,,,,
23,male,90,Y,4.1978,different,different,1,0,0,jj,0.0,,,,,
23,male,45,Y,4.2642,different,different,1,0,0,jj,0.0,,,,,
23,male,45,Y,2.4505,same,same,1,0,0,jj,0.0,,,,,
23,male,0,Y,1.6688,different,different,1,0,0,jj,0.0,,,,,
23,male,180,Z,3.3205,different,different,1,0,0,jj,0.0,,,,,
23,male,90,Y,2.6906,different,different,1,0,0,jj,0.0,,,,,
23,male,0,Y,1.879,different,different,1,0,0,jj,0.0,,,,,
23,male,0,Y,0.8549,same,same,1,0,0,jj,0.0,,,,,
23,male,0,Y,1.0103,same,same,1,0,0,jj,0.0,,,,,
23,male,135,Z,4.0214,same,same,1,0,0,jj,0.0,,,,,
23,male,135,Z,2.1928,different,different,1,0,0,jj,0.0,,,,,
23,male,180,Y,2.2071,same,same,1,0,0,jj,0.0,,,,,
23,male,45,Y,1.1658,same,same,1,0,0,jj,0.0,,,,,
23,male,90,Z,2.9917,same,same,1,0,0,jj,0.0,,,,,
23,male,0,Y,1.6967,different,different,1,0,0,jj,0.0,,,,,
23,male,135,Z,2.9585,different,different,1,0,0,jj,0.0,,,,,
23,male,90,Y,3.6226,different,different,1,0,0,jj,0.0,,,,,
23,male,135,Z,2.4585,same,same,1,0,0,jj,0.0,,,,,
23,male,45,Z,2.3594,different,different,1,0,0,jj,0.0,,,,,
23,male,180,Y,3.6134,different,different,1,0,0,jj,0.0,,,,,
23,male,180,Y,4.1613999999999995,different,different,1,0,0,jj,0.0,,,,,
23,male,45,Y,1.6901,different,different,1,0,0,jj,0.0,,,,,
23,male,135,Y,2.3089,same,same,1,0,0,jj,0.0,,,,,
23,male,90,Z,1.624,different,different,1,0,0,jj,0.0,,,,,
23,male,45,Y,1.6945,different,different,1,0,0,jj,0.0,,,,,
23,male,180,Z,3.0336999999999996,different,different,1,0,0,jj,0.0,,,,,
23,male,180,Y,3.756,same,same,1,0,0,jj,0.0,,,,,
23,male,135,Y,3.1210999999999998,same,same,1,0,0,jj,0.0,,,,,
23,male,135,Z,1.9883,different,different,1,0,0,jj,0.0,,,,,
23,male,180,Y,3.9143000000000003,different,different,1,0,0,jj,0.0,,,,,
23,male,180,Z,3.3265,different,different,1,0,0,jj,0.0,,,,,
23,male,135,Z,2.1567,different,different,1,0,0,jj,0.0,,,,,
23,male,90,Y,2.3396999999999997,different,different,1,0,0,jj,0.0,,,,,
23,male,135,Y,3.2818,different,different,1,0,0,jj,0.0,,,,,
23,male,45,Z,2.5733,same,same,1,0,0,jj,0.0,,,,,
23,male,90,Y,2.9076,same,same,1,0,0,jj,0.0,,,,,
23,male,90,Y,2.4493,different,different,1,0,0,jj,0.0,,,,,
23,male,90,Z,3.0631,different,different,1,0,0,jj,0.0,,,,,
23,male,135,Y,2.3881,different,different,1,0,0,jj,0.0,,,,,
23,male,45,Z,1.6829,same,same,1,0,0,jj,0.0,,,,,
23,male,45,Z,1.7283,different,different,1,0,0,jj,0.0,,,,,
23,male,135,Y,5.7551000000000005,same,same,1,0,0,jj,0.0,,,,,
23,male,45,Y,2.4175999999999997,different,different,1,0,0,jj,0.0,,,,,
23,male,135,Z,2.8811999999999998,same,same,1,0,0,jj,0.0,,,,,
23,male,90,Y,1.5437,different,different,1,0,0,jj,0.0,,,,,
23,male,45,Z,1.2909000000000002,same,same,1,0,0,jj,0.0,,,,,
23,male,45,Y,1.4714,same,same,1,0,0,jj,0.0,,,,,
23,male,45,Y,1.1834,different,different,1,0,0,jj,0.0,,,,,
23,male,135,Y,2.7271,same,same,1,0,0,jj,0.0,,,,,
23,male,45,Z,1.9128,same,same,1,0,0,jj,0.0,,,,,
23,male,90,Z,1.436,same,same,1,0,0,jj,0.0,,,,,
23,male,135,Y,5.0833,different,different,1,0,0,jj,0.0,,,,,
23,male,135,Z,2.6567,different,different,1,0,0,jj,0.0,,,,,
23,male,90,Y,1.7866,different,different,1,0,0,jj,0.0,,,,,
23,male,135,Y,3.3008,different,different,1,0,0,jj,0.0,,,,,
23,male,90,Z,2.0656999999999996,different,different,1,0,0,jj,0.0,,,,,
23,male,90,Z,3.0928,same,same,1,0,0,jj,0.0,,,,,
23,male,90,Z,3.4405,different,different,1,0,0,jj,0.0,,,,,
23,male,135,Z,4.4666999999999994,same,same,1,0,0,jj,0.0,,,,,
23,male,90,Z,3.3186999999999998,same,same,1,0,0,jj,0.0,,,,,
23,male,90,Z,2.8009,different,different,1,0,0,jj,0.0,,,,,
23,male,135,Z,3.7577,same,same,1,0,0,jj,0.0,,,,,
23,male,180,Y,2.9598,different,different,1,0,0,jj,0.0,,,,,
23,male,45,Z,2.34,same,same,1,0,0,jj,0.0,,,,,
23,male,135,Z,3.3051,different,different,1,0,0,jj,0.0,,,,,
23,male,45,Z,1.9287999999999998,different,different,1,0,0,jj,0.0,,,,,
23,male,135,Z,3.4108,same,same,1,0,0,jj,0.0,,,,,
23,male,45,Y,2.2085,same,same,1,0,0,jj,0.0,,,,,
23,male,45,Z,2.4205,same,same,1,0,0,jj,0.0,,,,,
23,male,90,Y,2.8844000000000003,same,same,1,0,0,jj,0.0,,,,,
23,male,45,Y,2.0563000000000002,same,same,1,0,0,jj,0.0,,,,,
23,male,180,Z,2.622,same,same,1,0,0,jj,0.0,,,,,
23,male,0,Y,1.1242999999999999,same,same,1,0,0,jj,0.0,,,,,
23,male,90,Y,2.0112,different,different,1,0,0,jj,0.0,,,,,
23,male,90,Z,2.5543,different,different,1,0,0,jj,0.0,,,,,
23,male,135,Y,2.6401,same,same,1,0,0,jj,0.0,,,,,
23,male,180,Z,2.3268,different,different,1,0,0,jj,0.0,,,,,
23,male,135,Y,1.627,same,same,1,0,0,jj,0.0,,,,,
23,male,45,Y,1.3316,different,different,1,0,0,jj,0.0,,,,,
23,male,45,Y,1.33,same,same,1,0,0,jj,0.0,,,,,
23,male,180,Y,2.3062,same,same,1,0,0,jj,0.0,,,,,
23,male,90,Y,4.7612,different,different,1,0,0,jj,0.0,,,,,
23,male,180,Y,5.3678,same,same,1,0,0,jj,0.0,,,,,
23,male,45,Y,1.1189,same,same,1,0,0,jj,0.0,,,,,
23,male,45,Z,1.9350999999999998,same,same,1,0,0,jj,0.0,,,,,
23,male,180,Z,2.8407,different,different,1,0,0,jj,0.0,,,,,
23,male,45,Z,1.2675,same,same,1,0,0,jj,0.0,,,,,
23,male,90,Z,3.3181,different,different,1,0,0,jj,0.0,,,,,
23,male,135,Z,3.0344,same,same,1,0,0,jj,0.0,,,,,
23,male,90,Z,1.516,different,different,1,0,0,jj,0.0,,,,,
23,male,45,Y,1.2594,different,different,1,0,0,jj,0.0,,,,,
23,male,135,Z,3.5111999999999997,same,same,1,0,0,jj,0.0,,,,,
23,male,180,Y,2.8407,same,same,1,0,0,jj,0.0,,,,,
23,male,180,Y,3.3053000000000003,different,same,0,0,1,jj,0.0,,,,,
23,male,45,Z,2.3256,different,different,1,0,0,jj,0.0,,,,,
23,male,90,Y,1.2995999999999999,different,different,1,0,0,jj,0.0,,,,,
23,male,45,Z,1.6673,different,different,1,0,0,jj,0.0,,,,,
23,male,90,Z,2.4735,different,different,1,0,0,jj,0.0,,,,,
23,male,0,Y,2.0005,same,same,1,0,0,jj,0.0,,,,,
23,male,180,Z,2.3815999999999997,different,different,1,0,0,jj,0.0,,,,,
23,male,180,Z,3.6321999999999997,same,same,1,0,0,jj,0.0,,,,,
23,male,90,Z,3.3571999999999997,same,same,1,0,0,jj,0.0,,,,,
23,male,90,Z,2.6934,different,different,1,0,0,jj,0.0,,,,,
23,male,90,Z,2.2786999999999997,different,different,1,0,0,jj,0.0,,,,,
23,male,90,Y,2.1075,same,same,1,0,0,jj,0.0,,,,,
23,male,45,Z,2.3785,same,same,1,0,0,jj,0.0,,,,,
23,male,90,Z,2.0464,different,different,1,0,0,jj,0.0,,,,,
23,male,45,Z,1.9795,same,same,1,0,0,jj,0.0,,,,,
23,male,45,Z,1.5822,same,same,1,0,0,jj,0.0,,,,,
23,male,90,Y,2.5836,different,different,1,0,0,jj,0.0,,,,,
23,male,45,Y,1.393,same,same,1,0,0,jj,0.0,,,,,
23,male,45,Z,1.3106,different,different,1,0,0,jj,0.0,,,,,
23,male,90,Y,2.2186,different,different,1,0,0,jj,0.0,,,,,
23,male,135,Z,6.2958,same,same,1,0,0,jj,0.0,,,,,
23,male,45,Y,1.5315999999999999,same,same,1,0,0,jj,0.0,,,,,
23,male,135,Y,2.3587,same,same,1,0,0,jj,0.0,,,,,
23,male,90,Z,3.0928,same,same,1,0,0,jj,0.0,,,,,
23,male,135,Z,2.2476,different,different,1,0,0,jj,0.0,,,,,
23,male,45,Y,1.8284,same,same,1,0,0,jj,0.0,,,,,
23,male,90,Y,1.5983,same,same,1,0,0,jj,0.0,,,,,
23,male,135,Z,1.5028,different,different,1,0,0,jj,0.0,,,,,
23,male,90,Z,1.9763,different,different,1,0,0,jj,0.0,,,,,
23,male,135,Y,1.8304,different,different,1,0,0,jj,0.0,,,,,
23,male,90,Y,2.7856,different,different,1,0,0,jj,0.0,,,,,
23,male,180,Z,3.0151,different,different,1,0,0,jj,0.0,,,,,
23,male,45,Z,1.9723,same,same,1,0,0,jj,0.0,,,,,
23,male,45,Z,2.0095,different,different,1,0,0,jj,0.0,,,,,
23,male,135,Z,1.7181,same,same,1,0,0,jj,0.0,,,,,
23,male,90,Y,2.2699000000000003,different,different,1,0,0,jj,0.0,,,,,
23,male,45,Z,1.2939,same,same,1,0,0,jj,0.0,,,,,
23,male,135,Z,3.2164,same,same,1,0,0,jj,0.0,,,,,
23,male,45,Z,1.9833,different,different,1,0,0,jj,0.0,,,,,
23,male,180,Z,6.7816,different,different,1,0,0,jj,0.0,,,,,
23,male,180,Y,2.8482,different,different,1,0,0,jj,0.0,,,,,
23,male,45,Y,1.4212,same,same,1,0,0,jj,0.0,,,,,
23,male,90,Z,1.3560999999999999,different,different,1,0,0,jj,0.0,,,,,
23,male,0,Y,1.5717,different,different,1,0,0,jj,0.0,,,,,
23,male,90,Z,1.4694,different,different,1,0,0,jj,0.0,,,,,
23,male,0,Y,0.9766,same,same,1,0,0,jj,0.0,,,,,
23,male,135,Y,1.7384000000000002,same,same,1,0,0,jj,0.0,,,,,
23,male,135,Z,3.038,same,same,1,0,0,jj,0.0,,,,,
23,male,45,Y,1.7744000000000002,same,same,1,0,0,jj,0.0,,,,,
23,male,90,Z,1.6958,different,different,1,0,0,jj,0.0,,,,,
23,male,45,Z,2.5254000000000003,different,different,1,0,0,jj,0.0,,,,,
23,male,135,Y,2.4099,different,different,1,0,0,jj,0.0,,,,,
23,male,90,Z,3.5319000000000003,same,same,1,0,0,jj,0.0,,,,,
23,male,135,Z,2.3186,same,same,1,0,0,jj,0.0,,,,,
23,male,90,Z,2.1793,same,same,1,0,0,jj,0.0,,,,,
23,male,180,Z,2.8316999999999997,different,different,1,0,0,jj,0.0,,,,,
23,male,45,Y,2.3996,same,same,1,0,0,jj,0.0,,,,,
23,male,45,Z,1.4327999999999999,different,different,1,0,0,jj,0.0,,,,,
23,male,0,Y,0.903,same,same,1,0,0,jj,0.0,,,,,
23,male,135,Z,3.545,different,different,1,0,0,jj,0.0,,,,,
23,male,135,Y,2.4334000000000002,same,different,0,1,0,jj,0.0,,,,,
23,male,135,Y,3.104,different,different,1,0,0,jj,0.0,,,,,
23,male,90,Y,1.8856,same,same,1,0,0,jj,0.0,,,,,
23,male,90,Y,1.6389,same,same,1,0,0,jj,0.0,,,,,
23,male,180,Y,4.0968,same,same,1,0,0,jj,0.0,,,,,
23,male,90,Z,3.4572,different,different,1,0,0,jj,0.0,,,,,
23,male,90,Y,1.9701,same,same,1,0,0,jj,0.0,,,,,
23,male,0,Y,1.5081,different,different,1,0,0,jj,0.0,,,,,
23,male,45,Y,1.2886,different,different,1,0,0,jj,0.0,,,,,
23,male,90,Z,1.6728,different,different,1,0,0,jj,0.0,,,,,
23,male,0,Y,1.1644,different,different,1,0,0,jj,0.0,,,,,
23,male,45,Z,2.2764,same,same,1,0,0,jj,0.0,,,,,
23,male,45,Z,2.4214,same,same,1,0,0,jj,0.0,,,,,
23,male,135,Y,2.7218,same,same,1,0,0,jj,0.0,,,,,
23,male,45,Y,1.9172,different,different,1,0,0,jj,0.0,,,,,
23,male,45,Z,3.726,different,different,1,0,0,jj,0.0,,,,,
23,male,135,Y,4.7737,same,same,1,0,0,jj,0.0,,,,,
23,male,135,Y,2.4692,different,different,1,0,0,jj,0.0,,,,,
23,male,45,Z,3.0761,different,different,1,0,0,jj,0.0,,,,,
23,male,45,Y,2.421,same,same,1,0,0,jj,0.0,,,,,
23,male,180,Z,2.6909,different,different,1,0,0,jj,0.0,,,,,
23,male,45,Y,1.7972000000000001,different,different,1,0,0,jj,0.0,,,,,
23,male,135,Y,2.7032,same,same,1,0,0,jj,0.0,,,,,
23,male,135,Y,2.1288,different,different,1,0,0,jj,0.0,,,,,
23,male,90,Z,2.3925,different,different,1,0,0,jj,0.0,,,,,
23,male,135,Z,2.3286,same,same,1,0,0,jj,0.0,,,,,
23,male,90,Z,5.091600000000001,same,same,1,0,0,jj,0.0,,,,,
23,male,180,Y,4.2328,same,same,1,0,0,jj,0.0,,,,,
23,male,0,Y,1.2701,different,different,1,0,0,jj,0.0,,,,,
23,male,135,Z,3.9943,same,same,1,0,0,jj,0.0,,,,,
23,male,45,Z,1.4652,same,same,1,0,0,jj,0.0,,,,,
23,male,90,Z,8.134,different,different,1,0,0,jj,0.0,,,,,
23,male,135,Z,2.2291999999999996,same,same,1,0,0,jj,0.0,,,,,
23,male,180,Y,2.3928000000000003,same,different,0,1,0,jj,0.0,,,,,
23,male,135,Z,3.9893,different,different,1,0,0,jj,0.0,,,,,
23,male,135,Z,2.8042,different,different,1,0,0,jj,0.0,,,,,
23,male,180,Z,2.0796,different,different,1,0,0,jj,0.0,,,,,
23,male,135,Z,2.4981,different,different,1,0,0,jj,0.0,,,,,
23,male,90,Z,2.2361,different,different,1,0,0,jj,0.0,,,,,
23,male,180,Z,3.1064000000000003,same,same,1,0,0,jj,0.0,,,,,
23,male,45,Z,1.9387,different,different,1,0,0,jj,0.0,,,,,
23,male,90,Z,1.5915,same,same,1,0,0,jj,0.0,,,,,
23,male,135,Y,4.1817,same,same,1,0,0,jj,0.0,,,,,
23,male,135,Z,1.6765999999999999,same,same,1,0,0,jj,0.0,,,,,
23,male,45,Z,1.5247,same,same,1,0,0,jj,0.0,,,,,
23,male,135,Y,3.8958000000000004,different,different,1,0,0,jj,0.0,,,,,
23,male,45,Z,2.7295,different,different,1,0,0,jj,0.0,,,,,
23,male,135,Y,3.1812,different,different,1,0,0,jj,0.0,,,,,
23,male,90,Y,2.3583000000000003,different,different,1,0,0,jj,0.0,,,,,
23,male,45,Z,1.4008,same,same,1,0,0,jj,0.0,,,,,
23,male,135,Y,3.2571999999999997,same,same,1,0,0,jj,0.0,,,,,
23,male,135,Y,4.018,different,different,1,0,0,jj,0.0,,,,,
23,male,45,Y,1.9241,different,different,1,0,0,jj,0.0,,,,,
23,male,0,Y,2.2554000000000003,different,different,1,0,0,jj,0.0,,,,,
23,male,45,Z,3.2445999999999997,different,different,1,0,0,jj,0.0,,,,,
23,male,45,Y,1.564,different,different,1,0,0,jj,0.0,,,,,
23,male,90,Z,2.5917,different,different,1,0,0,jj,0.0,,,,,
23,male,180,Z,3.0916,different,different,1,0,0,jj,0.0,,,,,
23,male,45,Z,2.481,same,same,1,0,0,jj,0.0,,,,,
23,male,90,Y,2.3169,same,same,1,0,0,jj,0.0,,,,,
23,male,90,Z,1.8722999999999999,different,different,1,0,0,jj,0.0,,,,,
23,male,135,Y,6.4089,different,different,1,0,0,jj,0.0,,,,,
23,male,135,Y,3.9685,same,same,1,0,0,jj,0.0,,,,,
23,male,90,Y,1.5471,different,different,1,0,0,jj,0.0,,,,,
23,male,45,Y,2.7741,same,same,1,0,0,jj,0.0,,,,,
23,male,45,Y,1.9496,same,same,1,0,0,jj,0.0,,,,,
23,male,135,Z,4.386,same,same,1,0,0,jj,0.0,,,,,
23,male,45,Z,2.2201,same,same,1,0,0,jj,0.0,,,,,
23,male,90,Z,2.0478,same,same,1,0,0,jj,0.0,,,,,
23,male,135,Z,3.305,different,different,1,0,0,jj,0.0,,,,,
23,male,45,Y,2.5585999999999998,same,same,1,0,0,jj,0.0,,,,,
23,male,45,Y,1.5845,same,same,1,0,0,jj,0.0,,,,,
23,male,180,Z,2.259,different,different,1,0,0,jj,0.0,,,,,
23,male,135,Y,5.7094,different,different,1,0,0,jj,0.0,,,,,
23,male,135,Y,3.0524,different,different,1,0,0,jj,0.0,,,,,
23,male,45,Z,3.0856,different,different,1,0,0,jj,0.0,,,,,
23,male,90,Z,2.2403000000000004,same,same,1,0,0,jj,0.0,,,,,
23,male,180,Y,3.2022,different,different,1,0,0,jj,0.0,,,,,
23,male,45,Y,1.7717,same,same,1,0,0,jj,0.0,,,,,
23,male,135,Z,2.3036,different,different,1,0,0,jj,0.0,,,,,
23,male,135,Y,3.9624,different,different,1,0,0,jj,0.0,,,,,
23,male,180,Y,2.6881,different,different,1,0,0,jj,0.0,,,,,
23,male,180,Y,2.8128,same,same,1,0,0,jj,0.0,,,,,
23,male,45,Z,2.5965,different,different,1,0,0,jj,0.0,,,,,
23,male,135,Z,4.4249,different,different,1,0,0,jj,0.0,,,,,
23,male,0,Y,0.9819,same,same,1,0,0,jj,0.0,,,,,
23,male,135,Y,2.684,different,different,1,0,0,jj,0.0,,,,,
23,male,45,Y,2.2624,same,same,1,0,0,jj,0.0,,,,,
23,male,90,Y,3.3666,different,different,1,0,0,jj,0.0,,,,,
23,male,45,Z,1.219,different,different,1,0,0,jj,0.0,,,,,
23,male,135,Z,2.4741999999999997,different,different,1,0,0,jj,0.0,,,,,
23,male,90,Y,1.7765,different,different,1,0,0,jj,0.0,,,,,
23,male,90,Z,2.166,same,same,1,0,0,jj,0.0,,,,,
23,male,135,Y,4.0091,same,same,1,0,0,jj,0.0,,,,,
23,male,45,Z,2.1345,same,same,1,0,0,jj,0.0,,,,,
23,male,90,Z,2.4525,different,different,1,0,0,jj,0.0,,,,,
23,male,0,Y,1.802,different,different,1,0,0,jj,0.0,,,,,
23,male,45,Y,2.1889000000000003,different,different,1,0,0,jj,0.0,,,,,
23,male,135,Z,4.4942,same,same,1,0,0,jj,0.0,,,,,
23,male,90,Z,2.5434,same,same,1,0,0,jj,0.0,,,,,
23,male,45,Y,1.8399,different,different,1,0,0,jj,0.0,,,,,
23,male,45,Y,2.1462,same,same,1,0,0,jj,0.0,,,,,
23,male,135,Y,2.582,different,different,1,0,0,jj,0.0,,,,,
23,male,0,Y,1.4417,same,same,1,0,0,jj,0.0,,,,,
